Thread started: 0
56632561 (autohelperbarrierspat155), 56692850 (influence_callback), 
566326a3 (autohelperbarrierspat163), 56694120 (influence_callback), 
56632561 (autohelperbarrierspat163), 56694120 (influence_callback), 
566326a3 (autohelperbarrierspat164), 56694930 (influence_callback), 
56632561 (autohelperbarrierspat168), 56692740 (influence_callback), 
566326a3 (autohelperbarrierspat3), 566956b0 (influence_callback), 
566326a3 (autohelperbarrierspat30), 56693560 (influence_callback), 
566360f1 (matchpat_loop), 56635920 (matchpat_goal_anchor), 
566326a3 (autohelperbarrierspat42), 56695700 (influence_callback), 
566326a3 (autohelperbarrierspat86), 56693120 (influence_callback), 
566326a3 (autohelperbarrierspat104), 56692fc0 (influence_callback), 
566326a3 (autohelperbarrierspat121), 56694b30 (influence_callback), 
566326a3 (autohelperbarrierspat122), 56693aa0 (influence_callback), 
566326a3 (autohelperbarrierspat125), 56694fc0 (influence_callback), 
56632561 (autohelperbarrierspat154), 56692890 (influence_callback), 
566326a3 (autohelperbarrierspat156), 56694330 (influence_callback), 
56632561 (autohelperbarrierspat156), 56694330 (influence_callback), 
56632561 (autohelperbarrierspat167), 56692770 (influence_callback), 
566326a3 (autohelperbarrierspat171), 56694000 (influence_callback), 
56632561 (autohelperbarrierspat171), 56694000 (influence_callback), 
566326a3 (autohelperbarrierspat172), 56693fa0 (influence_callback), 
56632561 (autohelperbarrierspat172), 56693fa0 (influence_callback), 
566326a3 (autohelperbarrierspat179), 56692390 (influence_callback), 
56632561 (autohelperbarrierspat179), 56692390 (influence_callback), 
566326a3 (autohelperbarrierspat21), 56695660 (influence_callback), 
566326a3 (autohelperbarrierspat27), 56693440 (influence_callback), 
566326a3 (autohelperbarrierspat109), 56692f70 (influence_callback), 
566a0d77 (compare_intrusions), 56631c40 (gg_sort), 
56631ce6 (whose_territory), 56631250 (segment_region), 
56631d02 (whose_territory), 56631250 (segment_region), 
56631dc3 (whose_territory), 56631250 (segment_region), 
56631ce6 (whose_moyo_restricted), 56631390 (segment_region), 
56631d02 (whose_moyo_restricted), 56631390 (segment_region), 
56631dc3 (whose_moyo_restricted), 56631390 (segment_region), 
56631ce6 (whose_area), 56632f30 (segment_region), 
56631d02 (whose_area), 56632f30 (segment_region), 
56631dc3 (whose_area), 56632f30 (segment_region), 
566326a3 (autohelperbarrierspat185), 566922a0 (influence_callback), 
566326a3 (autohelperbarrierspat6), 566939e0 (influence_callback), 
566326a3 (autohelperbarrierspat165), 566927a0 (influence_callback), 
56632561 (autohelperbarrierspat165), 566927a0 (influence_callback), 
566326a3 (autohelperbarrierspat166), 566940c0 (influence_callback), 
56632561 (autohelperbarrierspat166), 566940c0 (influence_callback), 
566326a3 (autohelperbarrierspat184), 56692310 (influence_callback), 
566326a3 (autohelperbarrierspat17), 566938a0 (influence_callback), 
566326a3 (autohelperbarrierspat26), 566934d0 (influence_callback), 
56632561 (autohelperbarrierspat164), 56694930 (influence_callback), 
56635d79 (cut_callback), 566765a0 (matchpat_loop), 
5667619e (autohelperconn48), 5667f090 (cut_connect_callback.isra.0), 
56635d79 (conn_callback), 566765d0 (matchpat_loop), 
5667619e (autohelperconn86), 5667fd00 (cut_connect_callback.isra.0), 
5667619e (autohelperconn88), 5667f3c0 (cut_connect_callback.isra.0), 
5667619e (autohelperconn97), 5667eae0 (cut_connect_callback.isra.0), 
5667619e (autohelperconn55), 56681210 (cut_connect_callback.isra.0), 
ecb15782 (_IO_file_sync), ecb20550 (fflush), 
5667619e (autohelperconn58), 5667ebc0 (cut_connect_callback.isra.0), 
5667619e (autohelperconn94), 5667ed80 (cut_connect_callback.isra.0), 
5667619e (autohelperconn66), 56681160 (cut_connect_callback.isra.0), 
5667619e (autohelperconn89), 5667f010 (cut_connect_callback.isra.0), 
5667619e (autohelperconn92), 5667ee20 (cut_connect_callback.isra.0), 
5667619e (autohelperconn91), 5667eec0 (cut_connect_callback.isra.0), 
5667619e (autohelperconn96), 5667ec20 (cut_connect_callback.isra.0), 
56635d79 (modify_eye_callback), 56676600 (matchpat_loop), 
566360b9 (dfa_prepare_for_match), 56635870 (matchpat_goal_anchor), 
566360d5 (dfa_matchpat_loop), 56635770 (matchpat_goal_anchor), 
566360f1 (dfa_matchpat_loop), 56635770 (matchpat_goal_anchor), 
566356be (collect_owl_shapes_callbacks), 5663f710 (do_dfa_matchpat), 
5663eb78 (autohelperowl_attackpat228), 5667df90 (check_pattern_hard), 
566356be (owl_shapes_callback), 5663ece0 (do_dfa_matchpat), 
5663ec3a (autohelperowl_vital_apat9), 56691890 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat8), 56691910 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat23), 566916c0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat241), 5669cf00 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat385), 5669bea0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat68), 5669a760 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat183), 5667d8c0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat184), 5667d850 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat67), 5667de40 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat229), 5667e000 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat232), 5667cef0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat226), 5667d030 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat306), 5667bc20 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat307), 5667bc80 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat309), 5669c570 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat319), 5669a1d0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat395), 5669b8c0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat199), 5667bf30 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat136), 5667e360 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat201), 5667d520 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat139), 5667e640 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat214), 5667e190 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat225), 5667ab20 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat49), 56690d50 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat87), 5669d5e0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat339), 5669b1c0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat368), 5669b9b0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat80), 5667c500 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat81), 5667c400 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat241), 56679b50 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat233), 5667ce50 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat140), 5667e5a0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat141), 5667e530 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat7), 56691720 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat27), 5667c7b0 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat46), 56690ed0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat120), 5667cc30 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat244), 5667cb90 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat128), 5667c050 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat118), 5667c9b0 (check_pattern_hard), 
5663eb78 (autohelperowl_vital_apat47), 56690de0 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat44), 56691770 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat211), 5667d360 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat186), 56679bb0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat252), 5669bbc0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat280), 5669b450 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat340), 5669b140 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat341), 56699ea0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat334), 56699ed0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat362), 56699b60 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat301), 5669cfc0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat318), 5669a980 (check_pattern_hard), 
5663eb78 (autohelperowl_vital_apat22), 566914c0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat76), 5669d640 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat245), 5667e860 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat179), 5667da50 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat191), 5667b3a0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat181), 5667d9a0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat236), 5667ccc0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat237), 5667cd90 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat182), 5667d930 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat180), 5667da20 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat20), 56691590 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat30), 56691090 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat14), 56691170 (check_pattern_hard), 
5663eb78 (autohelperowl_vital_apat21), 56691530 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat137), 5667e730 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat242), 5667cbe0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat159), 5667e2c0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat212), 5667d2b0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat207), 5667d3e0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat187), 5667b480 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat238), 5667b120 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat232), 5669d900 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat230), 5669d8c0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat74), 5667c6d0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat69), 5667e7a0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat206), 5667d430 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat138), 5667e6a0 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat45), 56690ff0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat235), 5667cdd0 (check_pattern_hard), 
5663eb78 (autohelperowl_vital_apat34), 56690e60 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat122), 5667ae30 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat88), 56679e70 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat213), 5667d200 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat251), 56698bb0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat287), 5669c790 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat223), 5667d120 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat89), 5667dbf0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat90), 5667db90 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat243), 5667e800 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat75), 5667b650 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat224), 5667d160 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat85), 5667dc50 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat190), 5667a430 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat83), 5667c1d0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat188), 5667b400 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat253), 5669d300 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat369), 5669b920 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat259), 56697dd0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat296), 5669a470 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat77), 56698610 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat293), 5669b370 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat392), 56699740 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat79), 566985a0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat78), 5669d240 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat236), 5669d740 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat390), 5669ba40 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat254), 56697670 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat152), 5667ad30 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat358), 56699cb0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat231), 5669d8e0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat250), 5669a6b0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat72), 5669c160 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat75), 56698680 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat249), 56698c50 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat174), 5669d7a0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat291), 5669a500 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat327), 5669c4e0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat331), 5669a050 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat335), 5669a0b0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat416), 566991e0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat417), 56699230 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat418), 56699170 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat419), 566991d0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat170), 5669cea0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat171), 5669cef0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat205), 5667e1e0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat204), 5667e270 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat74), 5669b7f0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat46), 5667a700 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat104), 5669c0b0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat159), 566994c0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat161), 5669bf70 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat242), 5669cd80 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat391), 566997a0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat85), 56698810 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat361), 56699bf0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat240), 5669ce10 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat351), 56699e40 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat332), 56699fc0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat299), 56697610 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat162), 56699390 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat165), 56699320 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat81), 566989f0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat156), 5669d500 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat80), 56698a80 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat179), 5669d3c0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat245), 5669b6c0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat57), 5667b770 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat227), 5669d050 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat153), 56698120 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat227), 5667e0f0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat324), 5669c540 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat328), 5669c450 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat294), 5669bab0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat333), 56699f50 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat393), 5669ad60 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat330), 5669c380 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat337), 56699f40 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat396), 5669aca0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat329), 5669c3f0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat336), 56699fb0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat315), 5669a270 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat69), 5669a730 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat49), 56698770 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat321), 5669a2c0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat359), 56699c50 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat164), 5669d880 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat373), 56699a10 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat86), 56698820 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat92), 5667b530 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat382), 56699960 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat246), 5669b5c0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat172), 566992e0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat71), 5667dcb0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat109), 5669d580 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat144), 5669d0f0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat163), 5669aaa0 (check_pattern_hard), 
5663ec3a (autohelperowl_vital_apat37), 56690c90 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat314), 5669a2d0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat295), 5669b310 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat304), 56697b10 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat160), 56699430 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat34), 5669be20 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat49), 5667deb0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat93), 5667e080 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat94), 5667e010 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat132), 56679d80 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat193), 5667d7c0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat363), 56699b30 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat282), 56697b90 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat322), 5669a150 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat168), 5669bf10 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat323), 5669a0f0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat106), 5669bff0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat360), 56697ae0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat349), 5669d830 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat303), 566981d0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat119), 5669d1d0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat31), 56679f00 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat364), 5669c1a0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat87), 5667b590 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat229), 5669bef0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat66), 5669a790 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat189), 5667a470 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat274), 5669a650 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat21), 56697a20 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat8), 56699080 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat305), 5669b2b0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat306), 5669b250 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat77), 5667c650 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat64), 5669d3a0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat244), 5669d6c0 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat302), 5669cf10 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat278), 56697c60 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat169), 5669d4b0 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat353), 56699df0 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat63), 5667a630 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat281), 5669a590 (check_pattern_hard), 
5663eb78 (autohelperowl_attackpat70), 5667dd70 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat355), 5669a900 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat300), 5669bcd0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat79), 5667e910 (check_pattern_hard), 
5663eb78 (autohelperowl_defendpat263), 56697d70 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat89), 56697990 (check_pattern_hard), 
5663ec3a (autohelperowl_defendpat367), 566975c0 (check_pattern_hard), 
5663ec3a (autohelperowl_attackpat73), 5667b710 (check_pattern_hard), 
