Thread started: 0
56883cac (lhd_tree_inlining_tree_chain_matters_p), 567f7fa0 (copy_tree_r), 
568838ec (lhd_tree_inlining_end_inlining), 567f8040 (expand_call_inline), 
5672bc3b (gen_movdi), 5679f930 (emit_move_insn_1), 
ec3f9ff9 (__libc_realloc), ec3fa170 (__libc_realloc), 
5672bc3b (gen_movsi), 5679f700 (emit_move_insn_1), 
568a8524 (splay_tree_compare_ints), 568a8b00 (splay_tree_splay_helper), 
568a8978 (splay_tree_compare_ints), 568a8b00 (splay_tree_lookup), 
568a8802 (splay_tree_compare_ints), 568a8b00 (splay_tree_insert), 
568a86d1 (insert_subset_children), 566b45e0 (splay_tree_foreach_helper), 
5680cd1d (nonimmediate_operand), 5681f510 (expand_binop), 
5680cd3d (x86_64_general_operand), 5689a0f0 (expand_binop), 
5680cd5d (nonimmediate_operand), 5681f510 (expand_binop), 
5680cd80 (gen_adddi3), 567a21c0 (expand_binop), 
5672bc3b (gen_movqi), 5679f7f0 (emit_move_insn_1), 
5680b7a3 (nonimmediate_operand), 5681f510 (emit_unop_insn), 
5680b7ba (register_operand), 5681f220 (emit_unop_insn), 
5680b7db (gen_zero_extendqisi2), 567a0560 (emit_unop_insn), 
568a80c3 (mem_attrs_htab_eq), 567157d0 (htab_find_slot_with_hash), 
5680b7a3 (register_operand), 5681f220 (emit_unop_insn), 
5680b7db (gen_extendsidi2), 567a07b0 (emit_unop_insn), 
568aa7ad (simplify_plus_minus_op_data_cmp), 5685f8f0 (specqsort), 
568aa807 (simplify_plus_minus_op_data_cmp), 5685f8f0 (specqsort), 
5680cd1d (shiftdi_operand), 568995b0 (expand_binop), 
5680cd3d (nonmemory_operand), 5681f570 (expand_binop), 
5680cd5d (shiftdi_operand), 568995b0 (expand_binop), 
5680cd80 (gen_ashldi3), 567a6770 (expand_binop), 
5680c105 (cmpsi_operand), 56899c10 (prepare_operand), 
5680c105 (general_operand), 5681efc0 (prepare_operand), 
5680c41b (gen_cmpsi), 5679f360 (emit_cmp_and_jump_insns), 
567272a4 (gen_seq), 567a76b0 (emit_store_flag), 
5680c441 (gen_beq), 567a7d60 (emit_cmp_and_jump_insns), 
5673336f (c_expand_expr), 566a1c90 (expand_expr), 
5672bc3b (gen_movhi), 5679f740 (emit_move_insn_1), 
5680b7db (gen_zero_extendhisi2), 567a0280 (emit_unop_insn), 
5680c441 (gen_bne), 567a7d90 (emit_cmp_and_jump_insns), 
5680c105 (nonimmediate_operand), 5681f510 (prepare_operand), 
5680c41b (gen_cmpqi), 5679f420 (emit_cmp_and_jump_insns), 
5680c41b (gen_cmphi), 5679f3c0 (emit_cmp_and_jump_insns), 
5680c105 (x86_64_general_operand), 5689a0f0 (prepare_operand), 
5680c41b (gen_cmpdi), 5679f300 (emit_cmp_and_jump_insns), 
5687ccca (c_unsafe_for_reeval), 5669ab70 (unsafe_for_reeval), 
568a820b (mem_attrs_htab_hash), 56715790 (htab_find_slot_with_hash), 
5680cd3d (general_operand), 5681efc0 (expand_binop), 
5680cd80 (gen_andsi3), 567a45d0 (expand_binop), 
5680c441 (gen_blt), 567a7e20 (emit_cmp_and_jump_insns), 
56725aaa (ext_register_operand), 56899a90 (extract_bit_field), 
5672568c (register_operand), 5681f220 (extract_bit_field), 
5680cd80 (gen_lshrqi3), 567a7200 (expand_binop), 
5680cd80 (gen_addhi3), 567a2b40 (expand_binop), 
5680c441 (gen_bleu), 567a7f10 (emit_cmp_and_jump_insns), 
5680c441 (gen_bgtu), 567a7df0 (emit_cmp_and_jump_insns), 
5680cd80 (gen_ashlsi3), 567a6ad0 (expand_binop), 
5680c441 (gen_bge), 567a7e80 (emit_cmp_and_jump_insns), 
5680c441 (gen_ble), 567a7ee0 (emit_cmp_and_jump_insns), 
5680cd80 (gen_addsi3), 567a2390 (expand_binop), 
5680cd80 (gen_ashrsi3), 567a6f60 (expand_binop), 
5680c441 (gen_bgt), 567a7dc0 (emit_cmp_and_jump_insns), 
5680cd80 (gen_subsi3), 567a2e60 (expand_binop), 
5673ac1d (nonimmediate_operand), 5681f510 (expand_increment), 
5673ac32 (nonimmediate_operand), 5681f510 (expand_increment), 
5673ac4b (general_operand), 5681efc0 (expand_increment), 
56878099 (debug_nothing_tree), 566fb720 (rest_of_compilation), 
56876fdf (debug_nothing_tree), 566fb720 (rest_of_compilation), 
56853be0 (returnjump_p_1), 567f5570 (for_each_rtx), 
568a82de (ehl_hash), 5671bca0 (htab_find_slot), 
566caa9e (hook_void_bool_false), 5676d3b0 (cleanup_cfg), 
56853be0 (rename_insn_1), 56866000 (for_each_rtx), 
568a8056 (ssa_rename_from_equal), 56864b40 (htab_find_slot_with_hash), 
568a80c3 (ssa_rename_from_equal), 56864b40 (htab_find_slot_with_hash), 
568a820b (ssa_rename_from_hash_function), 56864b30 (htab_find_slot_with_hash), 
56853be0 (inherently_necessary_register_1), 568690a0 (for_each_rtx), 
56853be0 (propagate_necessity_through_operand), 56869150 (for_each_rtx), 
568670f3 (set_phi_alternative_reg), 5673eea0 (for_each_successor_phi), 
56853be0 (mark_reg_in_phi), 56866350 (for_each_rtx), 
568a82de (arc_hash), 566e8e00 (htab_find_slot), 
568a8056 (arc_eq), 566e8e20 (htab_find_slot_with_hash), 
568a80c3 (arc_eq), 566e8e20 (htab_find_slot_with_hash), 
568a820b (arc_hash), 566e8e00 (htab_find_slot_with_hash), 
568a7f53 (ssa_rename_from_equal), 56864b40 (htab_find_with_hash), 
568a7fde (arc_hash), 566e8e00 (htab_find), 
568a7f53 (arc_eq), 566e8e20 (htab_find_with_hash), 
568670f3 (coalesce_reg_in_phi), 56866450 (for_each_successor_phi), 
568a7f9f (arc_eq), 566e8e20 (htab_find_with_hash), 
ec3fc438 (free), ec3f9c80 (obstack_free), 
ec3f6575 (__default_morecore), ec3faf20 (_IO_str_seekoff), 
ec3f6592 (__default_morecore), ec3faf20 (_IO_str_seekoff), 
ec3f65a8 (__default_morecore), ec3faf20 (_IO_str_seekoff), 
568a83da (record_canonical_element_1), 56864cc0 (htab_traverse), 
56853be0 (rename_equivalent_regs_in_insn), 56865210 (for_each_rtx), 
568a7e8c (ssa_rename_from_delete), 56864fd0 (htab_delete), 
568a8056 (entry_and_rtx_equal_p), 566f7270 (htab_find_slot_with_hash), 
568a83da (cselib_invalidate_mem_1), 566f78c0 (htab_traverse), 
568a80c3 (entry_and_rtx_equal_p), 566f7270 (htab_find_slot_with_hash), 
56810ed4 (register_operand), 5681f220 (emit_conditional_move), 
56810ef1 (general_operand), 5681efc0 (emit_conditional_move), 
56810f08 (general_operand), 5681efc0 (emit_conditional_move), 
56810f53 (gen_movsicc), 567aace0 (emit_conditional_move), 
567272a4 (gen_sne), 567a7700 (emit_store_flag), 
56853be0 (approx_reg_cost_1), 566ea8b0 (for_each_rtx), 
56853be0 (check_for_label_ref), 566ea010 (for_each_rtx), 
56853be0 (check_dependence), 566ea3e0 (for_each_rtx), 
568a820b (get_value_hash), 566f6200 (htab_find_slot_with_hash), 
ec3fc3a9 (free), ec3f9c80 (_obstack_newchunk), 
56853be0 (insns_for_mem_walk), 56753df0 (for_each_rtx), 
5676c9a0 (insns_for_mem_hash), 56752840 (hash_lookup), 
56851abb (find_used_regs), 5675cbe0 (note_uses), 
56851abb (validate_replace_src_1), 56822360 (note_uses), 
566b55fe (rtx_addr_varies_p), 56851260 (fixed_scalar_and_varying_struct_p), 
568048fa (check_insn_for_bivs), 56800340 (for_each_insn_in_loop), 
568048fa (check_insn_for_givs), 568017e0 (for_each_insn_in_loop), 
568aa7ad (cmp_combine_givs_stats), 567fd450 (specqsort), 
568aa807 (cmp_combine_givs_stats), 567fd450 (specqsort), 
568113e1 (nonimmediate_operand), 5681f510 (gen_sub3_insn), 
568113f4 (nonimmediate_operand), 5681f510 (gen_sub3_insn), 
5681140a (general_operand), 5681efc0 (gen_sub3_insn), 
56853be0 (find_memory), 5676d3c0 (for_each_rtx), 
56811211 (nonimmediate_operand), 5681f510 (gen_add3_insn), 
56811224 (nonimmediate_operand), 5681f510 (gen_add3_insn), 
5681123a (x86_64_general_operand), 5689a0f0 (gen_add3_insn), 
568aa5c6 (qty_sugg_compare_1), 567fa1f0 (qst), 
568aa56b (qty_sugg_compare_1), 567fa1f0 (qst), 
568aa7ad (qty_sugg_compare_1), 567fa1f0 (specqsort), 
568aa807 (qty_sugg_compare_1), 567fa1f0 (specqsort), 
568aa5c6 (qty_compare_1), 567fa160 (qst), 
568aa56b (qty_compare_1), 567fa160 (qst), 
568aa7ad (qty_compare_1), 567fa160 (specqsort), 
568aa807 (qty_compare_1), 567fa160 (specqsort), 
568aa508 (allocno_compare), 56766060 (qst), 
568aa680 (allocno_compare), 56766060 (qst), 
568aa5c6 (allocno_compare), 56766060 (qst), 
568aa56b (allocno_compare), 56766060 (qst), 
568aa52b (allocno_compare), 56766060 (qst), 
568aa71c (allocno_compare), 56766060 (qst), 
568aa6a5 (allocno_compare), 56766060 (qst), 
568aa7ad (allocno_compare), 56766060 (specqsort), 
568aa807 (allocno_compare), 56766060 (specqsort), 
568aa7ad (reload_reg_class_lower), 5683e800 (specqsort), 
568aa807 (reload_reg_class_lower), 5683e800 (specqsort), 
56853be0 (record_stack_memrefs), 5682b220 (for_each_rtx), 
56853be0 (kill_autoinc_value), 5682f3b0 (for_each_rtx), 
5676c4db (ix86_issue_rate), 568919d0 (sched_init), 
5676a4f6 (contributes_to_priority), 56858d50 (priority), 
5676a547 (ix86_adjust_cost), 56895890 (priority), 
5676b3b8 (init_ready_list), 5685a920 (schedule_block), 
5676b3d9 (ix86_sched_init), 568952b0 (schedule_block), 
5676b425 (schedule_more_p), 56858cb0 (schedule_block), 
5676b5b4 (ix86_sched_reorder), 56892010 (schedule_block), 
5676b645 (schedule_more_p), 56858cb0 (schedule_block), 
5676b75a (can_schedule_ready_p), 5685a140 (schedule_block), 
5676b81d (ix86_variable_issue), 56895650 (schedule_block), 
5676b942 (new_ready), 56859e60 (schedule_block), 
5676a96c (athlon_ieu_unit_blockage), 5678a580 (actual_hazard_this_instance), 
5676a96c (athlon_vectordec_unit_blockage), 5678b080 (actual_hazard_this_instance), 
5676a09a (rgn_rank), 56858cd0 (rank_for_schedule), 
5685796d (compute_jump_reg_dependencies), 56858d80 (sched_analyze_insn), 
568aa7ad (rank_for_schedule), 5676a040 (specqsort), 
568aa807 (rank_for_schedule), 5676a040 (specqsort), 
5676badf (ix86_adjust_cost), 56895890 (schedule_block), 
568aa5c6 (rank_for_schedule), 5676a040 (qst), 
568aa56b (rank_for_schedule), 5676a040 (qst), 
568aa508 (rank_for_schedule), 5676a040 (qst), 
568aa52b (rank_for_schedule), 5676a040 (qst), 
568aa71c (rank_for_schedule), 5676a040 (qst), 
5676a161 (ix86_adjust_cost), 56895890 (rank_for_schedule), 
5676a327 (ix86_adjust_cost), 56895890 (rank_for_schedule), 
568aa680 (rank_for_schedule), 5676a040 (qst), 
568aa6a5 (rank_for_schedule), 5676a040 (qst), 
ec471a8f (__kernel_vsyscall), f7ef6070 (__munmap), 
566b8270 (hook_void_bool_false), 5676d3b0 (reorder_basic_blocks), 
5688e8c2 (debug_nothing_tree), 566fb720 (assemble_start_function), 
5673cb3f (debug_nothing_int_charstar), 566fb6e0 (final_start_function), 
5673e344 (no_asm_to_stream), 5673bc60 (final_scan_insn), 
5673e252 (debug_nothing_int), 566fb6f0 (final_scan_insn), 
ec3ef817 (_IO_file_write), ec3f07c0 (_IO_file_setbuf), 
ec464810 (__kernel_vsyscall), f7ef6070 (write), 
5673e18e (debug_nothing_int_charstar), 566fb6e0 (final_scan_insn), 
5673cc1b (debug_nothing_int), 566fb6f0 (final_end_function), 
5673cc34 (default_function_pro_epilogue), 5673bc50 (final_end_function), 
5673cc3b (debug_nothing_void), 566fb6b0 (final_end_function), 
56877cba (debug_nothing_tree), 566fb720 (rest_of_compilation), 
5673e263 (no_asm_to_stream), 5673bc60 (final_scan_insn), 
56853be0 (find_regno_partial), 5673ed40 (for_each_rtx), 
56765a27 (ggc_mark_rtx_ptr), 56764b10 (ggc_mark_roots), 
56765a27 (mark_optab), 5680b040 (ggc_mark_roots), 
56765a27 (mark_ehl_map), 5671bd50 (ggc_mark_roots), 
56765a27 (ggc_mark_tree_varray_ptr), 56765bc0 (ggc_mark_roots), 
56765a27 (ggc_mark_tree_ptr), 56764470 (ggc_mark_roots), 
56765a27 (mark_binding_level), 566847c0 (ggc_mark_roots), 
56765a27 (mark_stmt_tree), 566a1b50 (ggc_mark_roots), 
56765a27 (zap_lists), 567f9730 (ggc_mark_roots), 
56765a27 (mark_const_str_htab), 568894b0 (ggc_mark_roots), 
56765a27 (mark_const_hash_entry), 568891a0 (ggc_mark_roots), 
56765a27 (maybe_mark_struct_function), 5675ca00 (ggc_mark_roots), 
5675c649 (ix86_mark_machine_status), 56892550 (ggc_mark_struct_function), 
5675c65b (mark_c_function_context), 5668efa0 (ggc_mark_struct_function), 
56765a27 (mark_ident_hash), 56875080 (ggc_mark_roots), 
5676d061 (mark_ident), 568750a0 (ht_forall), 
568a83da (ggc_htab_delete), 56764560 (htab_traverse), 
5676456f (ggc_marked_p), 56890e30 (ggc_htab_delete), 
56764585 (mem_attrs_mark), 56715c30 (ggc_htab_delete), 
5676456f (type_hash_marked_p), 5687b070 (ggc_htab_delete), 
56764585 (type_hash_mark), 5687afa0 (ggc_htab_delete), 
5680cd80 (gen_lshrdi3), 567a7050 (expand_binop), 
5680cd80 (gen_subdi3), 567a2ca0 (expand_binop), 
566b563c (rtx_addr_varies_p), 56851260 (fixed_scalar_and_varying_struct_p), 
566b5650 (rtx_addr_varies_p), 56851260 (fixed_scalar_and_varying_struct_p), 
5680cd80 (gen_xorsi3), 567a4a50 (expand_binop), 
5680b414 (register_operand), 5681f220 (expand_twoval_binop), 
5680b431 (nonimmediate_operand), 5681f510 (expand_twoval_binop), 
5680b447 (register_operand), 5681f220 (expand_twoval_binop), 
5680b45c (register_operand), 5681f220 (expand_twoval_binop), 
5680b47a (gen_udivmodsi4), 56799020 (expand_twoval_binop), 
5673adf4 (nonimmediate_operand), 5681f510 (expand_increment), 
5673ae09 (nonimmediate_operand), 5681f510 (expand_increment), 
5673ae1e (general_operand), 5681efc0 (expand_increment), 
5673ae39 (gen_addsi3), 567a2390 (expand_increment), 
566b563c (cse_rtx_varies_p), 566ea420 (fixed_scalar_and_varying_struct_p), 
566b5650 (cse_rtx_varies_p), 566ea420 (fixed_scalar_and_varying_struct_p), 
5676c9ff (insns_for_mem_newfunc), 567542a0 (hash_lookup), 
5676c9da (insns_for_mem_comp), 56752850 (hash_lookup), 
5681123a (general_operand), 5681efc0 (gen_add3_insn), 
568aa5c6 (cmp_combine_givs_stats), 567fd450 (qst), 
568aa56b (cmp_combine_givs_stats), 567fd450 (qst), 
566b563c (rtx_varies_p), 56850f80 (fixed_scalar_and_varying_struct_p), 
566b5650 (rtx_varies_p), 56850f80 (fixed_scalar_and_varying_struct_p), 
5673dedb (debug_nothing_rtx), 566fb710 (final_scan_insn), 
5680cd80 (gen_iorqi3), 567a49b0 (expand_binop), 
56724c1e (ext_register_operand), 56899a90 (store_bit_field), 
56724b47 (register_operand), 5681f220 (store_bit_field), 
5680cd80 (gen_andqi3), 567a4870 (expand_binop), 
5680cd80 (gen_ashlqi3), 567a6d10 (expand_binop), 
5680b7db (gen_zero_extendsidi2), 567a0670 (emit_unop_insn), 
5680cd80 (gen_lshrsi3), 567a7160 (expand_binop), 
5680fdcf (nonimmediate_operand), 5681f510 (expand_unop), 
5680fded (nonimmediate_operand), 5681f510 (expand_unop), 
5680fe02 (gen_negsi2), 567a4e80 (expand_unop), 
5680b7db (gen_extendqisi2), 56798410 (emit_unop_insn), 
5680cd80 (gen_addqi3), 567a2b90 (expand_binop), 
5680cd1d (register_operand), 5681f220 (expand_binop), 
5680cd5d (register_operand), 5681f220 (expand_binop), 
5680cd80 (gen_mulsi3), 567a3080 (expand_binop), 
5680cd80 (gen_andhi3), 567a4820 (expand_binop), 
5680b47a (gen_divmodsi4), 567a3cc0 (expand_twoval_binop), 
5680cd80 (gen_iorsi3), 567a4910 (expand_binop), 
5680c441 (gen_bgeu), 567a7eb0 (emit_cmp_and_jump_insns), 
568a83da (mark_const_str_htab_1), 568894d0 (htab_traverse), 
ec476f9c (__kernel_vsyscall), f7ef6070 (mremap), 
568a7f9f (ssa_rename_from_equal), 56864b40 (htab_find_with_hash), 
56810f53 (gen_movdicc), 567aac80 (emit_conditional_move), 
566b55fe (cse_rtx_varies_p), 566ea420 (fixed_scalar_and_varying_struct_p), 
566b5612 (cse_rtx_varies_p), 566ea420 (fixed_scalar_and_varying_struct_p), 
56853be0 (insert_loop_mem), 567fd870 (for_each_rtx), 
56853be0 (replace_loop_mem), 567fe250 (for_each_rtx), 
568aa508 (qty_sugg_compare_1), 567fa1f0 (qst), 
568aa680 (qty_sugg_compare_1), 567fa1f0 (qst), 
568aa6a5 (qty_sugg_compare_1), 567fa1f0 (qst), 
568aa508 (qty_compare_1), 567fa160 (qst), 
568aa680 (qty_compare_1), 567fa160 (qst), 
568aa6a5 (qty_compare_1), 567fa160 (qst), 
568aa52b (qty_sugg_compare_1), 567fa1f0 (qst), 
568aa52b (qty_compare_1), 567fa160 (qst), 
568aa71c (qty_sugg_compare_1), 567fa1f0 (qst), 
568aa71c (qty_compare_1), 567fa160 (qst), 
568a8056 (const_str_htab_eq), 56888e80 (htab_find_slot_with_hash), 
568898c2 (default_elf_asm_named_section), 56890430 (named_section_flags), 
568a8056 (in_named_entry_eq), 56888eb0 (htab_find_slot_with_hash), 
568a838c (const_str_htab_del), 56889020 (htab_clear_slot), 
