Thread started: 0
ecd6681d (.text), f7f98ce0 (_dl_addr), 
eccad4d5 (__default_morecore), eccb0f20 (_IO_str_seekoff), 
ecd23685 (__kernel_vsyscall), f7f97070 (brk), 
eccad710 (__default_morecore), eccb0f20 (_IO_str_seekoff), 
eccf3c45 (__kernel_vsyscall), f7f97070 (getuid), 
eccf3c55 (__kernel_vsyscall), f7f97070 (geteuid), 
eccf3c65 (__kernel_vsyscall), f7f97070 (getgid), 
eccf3c75 (__kernel_vsyscall), f7f97070 (getegid), 
eccafff9 (__libc_realloc), eccb0170 (__libc_realloc), 
ecd19a34 (__kernel_vsyscall), f7f97070 (__xstat), 
566637b6 (PerlIOBuf_open), 56662920 (PerlIO_openn), 
56662a11 (PerlIOUnix_open), 566630c0 (PerlIOBuf_open), 
56660300 (PerlIOUnix_pushed), 56663030 (PerlIO_push), 
56660300 (PerlIOBuf_pushed), 56662190 (PerlIO_push), 
ecd22db7 (__kernel_vsyscall), f7f97070 (tcgetattr), 
ecd1a904 (__kernel_vsyscall), f7f97070 (__lseek), 
ecd1a1d7 (__kernel_vsyscall), f7f97070 (open), 
ecd1adba (__kernel_vsyscall), f7f97070 (fcntl), 
5665daaf (xs_init), 56663e40 (perl_parse), 
56642e5e (Perl_magic_setenv), 56643e70 (Perl_mg_set), 
eccf3c25 (__kernel_vsyscall), f7f97070 (getpid), 
ecd1a740 (__kernel_vsyscall), f7f97070 (__read), 
5664e001 (Perl_ck_subr), 56654780 (Perl_convert), 
5664e0f0 (Perl_ck_require), 56656660 (Perl_newUNOP), 
5664e0f0 (Perl_ck_null), 5664b780 (Perl_newUNOP), 
5665274f (Perl_peep), 5664b7a0 (Perl_newATTRSUB), 
566aba6a (Perl_pp_nextstate), 5667f360 (Perl_runops_standard), 
566aba6a (Perl_pp_const), 5667f310 (Perl_runops_standard), 
566aba6a (Perl_pp_require), 5667cd40 (Perl_runops_standard), 
5664e0f0 (Perl_ck_rvconst), 5664b3b0 (Perl_newUNOP), 
5664e43d (Perl_ck_sassign), 5664b6a0 (Perl_newBINOP), 
5664e43d (Perl_ck_null), 5664b780 (Perl_newBINOP), 
5664e001 (Perl_ck_fun), 56655070 (Perl_convert), 
5664e0f0 (Perl_ck_exists), 56656940 (Perl_newUNOP), 
5664ee71 (Perl_ck_null), 5664b780 (S_new_logop), 
5664e43d (Perl_ck_bitop), 5664b280 (Perl_newBINOP), 
5664e001 (Perl_ck_null), 5664b780 (Perl_convert), 
5664e001 (Perl_ck_join), 56656240 (Perl_convert), 
5664e43d (Perl_ck_concat), 5664b380 (Perl_newBINOP), 
5664e0f0 (Perl_ck_subr), 56654780 (Perl_newUNOP), 
5664e0f0 (Perl_ck_shift), 56656190 (Perl_newUNOP), 
5664f41e (Perl_ck_null), 5664b780 (Perl_newCONDOP), 
5664e0f0 (Perl_ck_bitop), 5664b280 (Perl_newUNOP), 
5666280c (PerlIOUnix_close), 5665f310 (PerlIOBase_close), 
ecd1b158 (__kernel_vsyscall), f7f97070 (close), 
5665f5c1 (PerlIOBuf_popped), 5665ebb0 (PerlIO_pop), 
5665f5c1 (PerlIOBase_popped), 5665ea60 (PerlIO_pop), 
566aba6a (Perl_pp_gvsv), 5667f3c0 (Perl_runops_standard), 
566aba6a (Perl_pp_sassign), 5667f5f0 (Perl_runops_standard), 
566aba6a (Perl_pp_pushmark), 5667f460 (Perl_runops_standard), 
566aba6a (Perl_pp_padhv), 56666850 (Perl_runops_standard), 
566aba6a (Perl_pp_aassign), 56681870 (Perl_runops_standard), 
566aba6a (Perl_pp_list), 56672290 (Perl_runops_standard), 
566aba6a (Perl_pp_gv), 5667f510 (Perl_runops_standard), 
566aba6a (Perl_pp_entersub), 56685fe0 (Perl_runops_standard), 
566aba6a (Perl_pp_padsv), 56686c00 (Perl_runops_standard), 
566aba6a (Perl_pp_padav), 566665b0 (Perl_runops_standard), 
566aba6a (Perl_pp_rv2av), 56680bd0 (Perl_runops_standard), 
566aba6a (Perl_pp_enteriter), 5667a360 (Perl_runops_standard), 
566aba6a (Perl_pp_iter), 56683cc0 (Perl_runops_standard), 
566aba6a (Perl_pp_and), 5667f520 (Perl_runops_standard), 
566aba6a (Perl_pp_exists), 56671cf0 (Perl_runops_standard), 
566aba6a (Perl_pp_or), 5667ff80 (Perl_runops_standard), 
566aba6a (Perl_pp_helem), 56686ce0 (Perl_runops_standard), 
566aba6a (Perl_pp_bit_or), 5666c210 (Perl_runops_standard), 
566aba6a (Perl_pp_unstack), 5667f790 (Perl_runops_standard), 
566aba6a (Perl_pp_leaveloop), 5667a9f0 (Perl_runops_standard), 
566aba6a (Perl_pp_leavesub), 56685300 (Perl_runops_standard), 
566aba6a (Perl_pp_leaveeval), 5667e520 (Perl_runops_standard), 
566ad770 (yydestruct), 56663f90 (Perl_leave_scope), 
566ad770 (restore_rsfp), 566bc9d0 (Perl_leave_scope), 
566aba6a (Perl_pp_method_named), 56687560 (Perl_runops_standard), 
566aba6a (Perl_pp_shift), 566732c0 (Perl_runops_standard), 
566aba6a (Perl_pp_cond_expr), 5667f6b0 (Perl_runops_standard), 
56642d50 (Perl_magic_get), 56643340 (Perl_mg_get), 
56642e5e (Perl_magic_set), 56645c80 (Perl_mg_set), 
5664e001 (Perl_ck_return), 56653ef0 (Perl_convert), 
5664e0f0 (Perl_ck_fun), 56655070 (Perl_newUNOP), 
5664e0f0 (Perl_ck_defined), 56655f30 (Perl_newUNOP), 
5664e0f0 (Perl_ck_lfun), 56655eb0 (Perl_newUNOP), 
5664e001 (Perl_ck_die), 56655d80 (Perl_convert), 
566aba6a (Perl_pp_rv2hv), 566812f0 (Perl_runops_standard), 
566aba6a (Perl_pp_preinc), 5667fee0 (Perl_runops_standard), 
5664e0f0 (Perl_ck_sassign), 5664b6a0 (Perl_newUNOP), 
5664e858 (Perl_pregcomp), 5669eeb0 (Perl_pmruntime), 
5664e0f0 (Perl_ck_spair), 56655cb0 (Perl_newUNOP), 
566aba6a (Perl_pp_orassign), 56679710 (Perl_runops_standard), 
56643063 (Perl_magic_setisa), 56644220 (Perl_mg_clear), 
56642e5e (Perl_magic_setisa), 56644220 (Perl_mg_set), 
566aba6a (Perl_pp_stub), 56666520 (Perl_runops_standard), 
5664de45 (Perl_runops_standard), 566aba50 (Perl_fold_constants), 
566aba6a (Perl_pp_null), 5667f440 (Perl_runops_standard), 
566aba6a (Perl_pp_stringify), 5667f4b0 (Perl_runops_standard), 
5664e0f0 (Perl_ck_delete), 56656870 (Perl_newUNOP), 
566aba6a (Perl_pp_vec), 5666fa20 (Perl_runops_standard), 
56642e5e (Perl_magic_setvec), 56645730 (Perl_mg_set), 
566aba6a (Perl_pp_caller), 566797e0 (Perl_runops_standard), 
566aba6a (Perl_pp_lslice), 56672320 (Perl_runops_standard), 
566aba6a (Perl_pp_defined), 566682e0 (Perl_runops_standard), 
566aba6a (Perl_pp_not), 5666c7f0 (Perl_runops_standard), 
566aba6a (Perl_pp_enter), 566839c0 (Perl_runops_standard), 
566aba6a (Perl_pp_return), 5667ab80 (Perl_runops_standard), 
566aba6a (Perl_pp_postinc), 56668800 (Perl_runops_standard), 
566aba6a (Perl_pp_keys), 566719d0 (Perl_runops_standard), 
566aba6a (Perl_pp_leave), 56683ad0 (Perl_runops_standard), 
56642d50 (Perl_magic_getvec), 566456d0 (Perl_mg_get), 
5664e0f0 (Perl_ck_lengthconst), 56656860 (Perl_newUNOP), 
566aba6a (Perl_pp_match), 56682170 (Perl_runops_standard), 
566823ca (Perl_regexec_flags), 566aad20 (Perl_pp_match), 
56682870 (Perl_re_intuit_start), 566a9b20 (Perl_pp_match), 
566aba6a (Perl_pp_concat), 5667f820 (Perl_runops_standard), 
566aba6a (Perl_pp_seq), 5666bb60 (Perl_runops_standard), 
566aba6a (Perl_pp_refgen), 56667820 (Perl_runops_standard), 
566aba6a (Perl_pp_rv2gv), 566669f0 (Perl_runops_standard), 
56642e5e (Perl_magic_setglob), 56645390 (Perl_mg_set), 
566aba6a (Perl_pp_rv2sv), 56666e80 (Perl_runops_standard), 
566aba6a (Perl_pp_srefgen), 566677f0 (Perl_runops_standard), 
5664e0f0 (Perl_ck_method), 5664dc60 (Perl_newUNOP), 
566aba6a (Perl_pp_gt), 5666aa80 (Perl_runops_standard), 
566aba6a (Perl_pp_anonhash), 566725a0 (Perl_runops_standard), 
566aba6a (Perl_pp_aelem), 56687170 (Perl_runops_standard), 
566aba6a (Perl_pp_anoncode), 56667760 (Perl_runops_standard), 
56642d50 (Perl_magic_getsig), 56646a00 (Perl_mg_get), 
56642e5e (Perl_magic_setsig), 56646ca0 (Perl_mg_set), 
566aba6a (Perl_pp_rv2cv), 56667430 (Perl_runops_standard), 
566aba6a (Perl_pp_negate), 5666c460 (Perl_runops_standard), 
566aba6a (Perl_pp_multiply), 56668ea0 (Perl_runops_standard), 
566aba6a (Perl_pp_enterloop), 5667a8b0 (Perl_runops_standard), 
566aba6a (Perl_pp_reverse), 56673530 (Perl_runops_standard), 
5664e001 (Perl_ck_grep), 56656a60 (Perl_convert), 
56650090 (Perl_peep), 5664b7a0 (Perl_ck_sort), 
ecc7da07 (_IO_default_xsputn), ecca8cc0 (vfprintf), 
ecc7dee4 (_IO_default_xsputn), ecca8cc0 (vfprintf), 
5664e001 (Perl_ck_index), 56655e60 (Perl_convert), 
5664e001 (Perl_ck_substr), 56656360 (Perl_convert), 
5664e0f0 (Perl_ck_eval), 5664f9f0 (Perl_newUNOP), 
5664e001 (Perl_ck_split), 56656d10 (Perl_convert), 
5664e001 (Perl_ck_listiob), 5664fde0 (Perl_convert), 
566aba6a (Perl_pp_ord), 566703d0 (Perl_runops_standard), 
566aba6a (Perl_pp_grepstart), 56677d20 (Perl_runops_standard), 
566aba6a (Perl_pp_scope), 5667a350 (Perl_runops_standard), 
566aba6a (Perl_pp_mapwhile), 56677e80 (Perl_runops_standard), 
566aba6a (Perl_pp_left_shift), 5666a3f0 (Perl_runops_standard), 
566aba6a (Perl_pp_pack), 5668c180 (Perl_runops_standard), 
566aba6a (Perl_pp_unpack), 5668bf90 (Perl_runops_standard), 
566aba6a (Perl_pp_join), 56680550 (Perl_runops_standard), 
566aba6a (Perl_pp_tie), 5668fc70 (Perl_runops_standard), 
566aba6a (Perl_pp_aelemfast), 56680490 (Perl_runops_standard), 
566aba6a (Perl_pp_bless), 566679c0 (Perl_runops_standard), 
566aba6a (Perl_pp_sne), 5666bc00 (Perl_runops_standard), 
566aba6a (Perl_pp_grepwhile), 56685010 (Perl_runops_standard), 
566aba6a (Perl_pp_lt), 5666a7b0 (Perl_runops_standard), 
566aba6a (Perl_pp_complement), 5666c930 (Perl_runops_standard), 
566aba6a (Perl_pp_bit_and), 5666bd90 (Perl_runops_standard), 
566aba6a (Perl_pp_i_negate), 5666ddb0 (Perl_runops_standard), 
566aba6a (Perl_pp_entereval), 5667def0 (Perl_runops_standard), 
ecc7e35e (_IO_default_xsputn), ecca8cc0 (vfprintf), 
566aba6a (Perl_pp_localtime), 566973f0 (Perl_runops_standard), 
ecd1a28c (__kernel_vsyscall), f7f97070 (__open_nocancel), 
ecd19bee (__kernel_vsyscall), f7f97070 (__fxstat64), 
ecca8c15 (_IO_file_doallocate), ecc9a0b0 (_IO_doallocbuf), 
ecc9a10e (_IO_file_stat), ecca67a0 (_IO_file_doallocate), 
ecca7b75 (_IO_file_read), ecca6e50 (_IO_file_underflow), 
ecd1a7d2 (__kernel_vsyscall), f7f97070 (__read_nocancel), 
ecca612b (_IO_file_seek), ecca5c90 (_IO_file_seekoff), 
ecd1a999 (__kernel_vsyscall), f7f97070 (lseek64), 
ecca8c98 (_IO_file_underflow), ecca7a30 (_IO_default_uflow), 
ecca7143 (_IO_file_close), ecca56e0 (_IO_file_close_it), 
ecd1b1ca (__kernel_vsyscall), f7f97070 (__close_nocancel), 
ecc9a2fd (_IO_file_finish), ecca7270 (fclose), 
ecca8c98 (_IO_str_underflow), eccaa280 (_IO_default_uflow), 
566aba6a (Perl_pp_i_add), 5666d370 (Perl_runops_standard), 
566aba6a (Perl_pp_i_modulo), 5666d1a0 (Perl_runops_standard), 
566aba6a (Perl_pp_i_subtract), 5666d530 (Perl_runops_standard), 
566aba6a (Perl_pp_i_lt), 5666d6f0 (Perl_runops_standard), 
56642d50 (Perl_magic_getpack), 56644340 (Perl_mg_get), 
566aba6a (Perl_pp_method), 56687500 (Perl_runops_standard), 
566aba6a (Perl_pp_index), 5666fc10 (Perl_runops_standard), 
566aba6a (Perl_pp_eq), 5667fc70 (Perl_runops_standard), 
566aba6a (Perl_pp_length), 5666f0c0 (Perl_runops_standard), 
566aba6a (Perl_pp_add), 56680050 (Perl_runops_standard), 
566aba6a (Perl_pp_subtract), 56669f80 (Perl_runops_standard), 
566aba6a (Perl_pp_substr), 5666f140 (Perl_runops_standard), 
566aba6a (Perl_pp_i_multiply), 5666ce60 (Perl_runops_standard), 
566aba6a (Perl_pp_right_shift), 5666a5d0 (Perl_runops_standard), 
566aba6a (Perl_pp_i_divide), 5666cff0 (Perl_runops_standard), 
566aba6a (Perl_pp_gmtime), 56697100 (Perl_runops_standard), 
566aba6a (Perl_pp_aslice), 56671560 (Perl_runops_standard), 
5664ff01 (Perl_peep), 5664b7a0 (Perl_gen_constant_list), 
5664ff0c (Perl_runops_standard), 566aba50 (Perl_gen_constant_list), 
566aba6a (Perl_pp_range), 566781d0 (Perl_runops_standard), 
566aba6a (Perl_pp_flip), 566782c0 (Perl_runops_standard), 
566aba6a (Perl_pp_flop), 56678580 (Perl_runops_standard), 
5664e43d (Perl_ck_repeat), 5664fb40 (Perl_newBINOP), 
566aba6a (Perl_pp_repeat), 56669a20 (Perl_runops_standard), 
5664e001 (Perl_ck_sort), 56650000 (Perl_convert), 
566aba6a (Perl_pp_lc), 56671010 (Perl_runops_standard), 
566aba6a (Perl_pp_sort), 5668dbb0 (Perl_runops_standard), 
5668e36a (Perl_sortsv), 5668c330 (Perl_pp_sort), 
5668c372 (S_mergesortsv), 5668c440 (Perl_sortsv), 
5668c4cf (Perl_sv_cmp), 566ba9f0 (S_mergesortsv), 
5668c547 (Perl_sv_cmp), 566ba9f0 (S_mergesortsv), 
5668c7a0 (Perl_sv_cmp), 566ba9f0 (S_mergesortsv), 
5668c807 (Perl_sv_cmp), 566ba9f0 (S_mergesortsv), 
5668ca5f (Perl_sv_cmp), 566ba9f0 (S_mergesortsv), 
5668ca19 (Perl_sv_cmp), 566ba9f0 (S_mergesortsv), 
566aba6a (Perl_pp_last), 5667b360 (Perl_runops_standard), 
566aba6a (Perl_pp_subst), 566841b0 (Perl_runops_standard), 
56684327 (Perl_re_intuit_start), 566a9b20 (Perl_pp_subst), 
56684412 (Perl_regexec_flags), 566aad20 (Perl_pp_subst), 
566aba6a (Perl_pp_goto), 5667ba90 (Perl_runops_standard), 
5664e001 (Perl_ck_open), 56656020 (Perl_convert), 
5664e0f0 (Perl_ck_ftst), 5664f8b0 (Perl_newUNOP), 
566aba6a (Perl_pp_pushre), 566805b0 (Perl_runops_standard), 
566aba6a (Perl_pp_split), 566737b0 (Perl_runops_standard), 
566aba6a (Perl_pp_push), 56673080 (Perl_runops_standard), 
5668634a (boot_DynaLoader), 566e4a80 (Perl_pp_entersub), 
566493b5 (Perl_pregfree), 5669d500 (Perl_op_clear), 
566aba6a (Perl_pp_entertry), 5667e870 (Perl_runops_standard), 
5668634a (boot_Digest__MD5), 566e5e40 (Perl_pp_entersub), 
566aba6a (Perl_pp_leavetry), 5667e9f0 (Perl_runops_standard), 
5665071f (Perl_peep), 5664b7a0 (Perl_newPROG), 
5665d1f1 (Perl_runops_standard), 566aba50 (perl_run), 
eccac575 (__default_morecore), eccb0f20 (_IO_str_seekoff), 
eccac592 (__default_morecore), eccb0f20 (_IO_str_seekoff), 
eccac5a8 (__default_morecore), eccb0f20 (_IO_str_seekoff), 
566aba6a (Perl_pp_fteexec), 566949d0 (Perl_runops_standard), 
566aba6a (Perl_pp_regcreset), 56675f80 (Perl_runops_standard), 
566aba6a (Perl_pp_regcomp), 56675fa0 (Perl_runops_standard), 
56676063 (Perl_pregcomp), 5669eeb0 (Perl_pp_regcomp), 
566744bd (Perl_re_intuit_string), 5669d4e0 (Perl_pp_split), 
566aba6a (Perl_pp_wantarray), 56675eb0 (Perl_runops_standard), 
566aba6a (Perl_pp_ref), 56667900 (Perl_runops_standard), 
566aba6a (Perl_pp_undef), 56668410 (Perl_runops_standard), 
5664e0f0 (Perl_ck_exit), 56656850 (Perl_newUNOP), 
566aba6a (Perl_pp_anonlist), 56672510 (Perl_runops_standard), 
566aba6a (Perl_pp_srand), 5666e3e0 (Perl_runops_standard), 
ecd279bd (__kernel_vsyscall), f7f97070 (mmap), 
566aba6a (Perl_pp_rand), 5666e2d0 (Perl_runops_standard), 
566aba6a (Perl_pp_int), 5666e900 (Perl_runops_standard), 
566aba6a (Perl_pp_print), 56680600 (Perl_runops_standard), 
ecd1a810 (__kernel_vsyscall), f7f97070 (write), 
566aba6a (Perl_pp_predec), 56668760 (Perl_runops_standard), 
ecd2cf9c (__kernel_vsyscall), f7f97070 (mremap), 
566aba6a (Perl_pp_sprintf), 566702f0 (Perl_runops_standard), 
5664e001 (Perl_ck_exec), 56655e10 (Perl_convert), 
566aba6a (Perl_pp_next), 5667b850 (Perl_runops_standard), 
566aba6a (Perl_pp_ge), 5666b020 (Perl_runops_standard), 
5668c855 (Perl_sv_cmp), 566ba9f0 (S_mergesortsv), 
566aba6a (Perl_pp_quotemeta), 56671310 (Perl_runops_standard), 
566aba6a (Perl_pp_le), 5666ad50 (Perl_runops_standard), 
5667600e (Perl_pregfree), 5669d500 (Perl_pp_regcomp), 
566aba6a (Perl_pp_unshift), 56673360 (Perl_runops_standard), 
566aba6a (Perl_pp_ne), 5666b2f0 (Perl_runops_standard), 
566aba6a (Perl_pp_pos), 566672b0 (Perl_runops_standard), 
56642e5e (Perl_magic_setpos), 566451c0 (Perl_mg_set), 
566aba6a (Perl_pp_trans), 56668000 (Perl_runops_standard), 
566aba6a (Perl_pp_delete), 566719e0 (Perl_runops_standard), 
56684d13 (Perl_regexec_flags), 566aad20 (Perl_pp_subst), 
56673ed1 (Perl_regexec_flags), 566aad20 (Perl_pp_split), 
56684550 (Perl_regexec_flags), 566aad20 (Perl_pp_subst), 
5668634a (XS_Digest__MD5_md5), 566e5610 (Perl_pp_entersub), 
5665c12f (Perl_nothreadhook), 56658be0 (perl_destruct), 
566addad (do_clean_objs), 566b08c0 (S_visit), 
566addad (do_clean_named_objs), 566b0850 (S_visit), 
ecc65099 (_dl_rtld_di_serinfo), f7fa7960 (__libc_secure_getenv), 
f7fa79eb (.text), f7f98cd0 (_dl_rtld_di_serinfo), 
f7fa7ab1 (.text), f7f98ce0 (_dl_rtld_di_serinfo), 
f7fa7b48 (__do_global_dtors_aux), 5662cea0 (_dl_rtld_di_serinfo), 
f7fa7b63 (_fini), 566f7664 (_dl_rtld_di_serinfo), 
f7fa7b48 (.text), ece36630 (_dl_rtld_di_serinfo), 
f7fa7b63 (.fini), ecebd888 (_dl_rtld_di_serinfo), 
ecc65138 (_IO_adjust_column), ecca97f0 (__libc_secure_getenv), 
eccf339e (__kernel_vsyscall), f7f97070 (_exit), 
Thread finished: 0
